procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 25279296 347508 68801952    0    0     0  8556 13811 20050  1  1 98  0
 1  0 194596 25279012 347508 68802000    0    0     0     8 10331 18038  1  1 98  0
 1  0 194596 25277276 347520 68801984    0    0     0  7512 12794 19485  2  1 98  0
 1  0 194596 25277068 347520 68802064    0    0     0 19614 10873 18111  3  1 96  0
 0  0 194596 25276412 347520 68802256    0    0     0     0 11782 19284  2  1 97  0
 1  0 194596 25274600 347520 68802272    0    0     0     0 11039 19492  2  1 97  0
 0  0 194596 25274988 347520 68802288    0    0     0   928 10185 17608  1  1 98  0
 0  0 194596 25273560 347520 68802320    0    0     0    16 10451 19239  2  1 98  0
 1  0 194596 25272244 347520 68802376    0    0     0   442 9413 16898  1  1 98  0
 1  0 194596 25269120 347520 68802448    0    0     0    94 12029 20797  2  1 97  0
 1  0 194596 25268900 347520 68802472    0    0     0     0 10880 17455  1  1 98  0
 2  0 194596 25269848 347520 68802488    0    0     0     8 10867 18557  2  1 98  0
 1  0 194596 25268476 347520 68802512    0    0     0   414 11932 18136  1  1 98  0
 0  0 194596 25267456 347520 68802512    0    0     0   934 11261 18673  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 25253728 347520 68802544    0    0     0   514 10937 17913  1  1 98  0
 1  0 194596 25263852 347524 68802576    0    0     0 16078 46063 18699  3  2 95  0
 0  0 194596 25264064 347524 68802616    0    0     0   206 12568 20673  2  1 97  0
 0  0 194596 25262116 347524 68802640    0    0     0    16 11521 18566  1  1 98  0
 0  0 194596 25260484 347524 68802640    0    0     0   446 10234 16938  1  1 98  0
 1  0 194596 25259512 347524 68802672    0    0     0     0 10981 18299  1  1 98  0
 1  0 194596 25258220 347524 68802712    0    0     0    86 12369 20955  2  2 96  0
 1  0 194596 25258304 347524 68802720    0    0     0     8 11267 17867  1  1 98  0
 0  0 194596 25258788 347524 68802736    0    0     0 14908 15637 17984  1  1 98  0
 1  0 194596 25258692 347524 68802768    0    0     0  1182 17646 18493  2  1 97  0
 0  0 194596 25257688 347524 68802816    0    0     0     0 11364 18986  2  1 97  0
 0  0 194596 25256180 347524 68802832    0    0     0     0 10988 18701  1  1 98  0
 1  0 194596 25254156 347524 68802880    0    0     0   488 11034 18286  2  1 98  0
 1  0 194596 25250288 347524 68802920    0    0     0    16 11537 19930  2  1 97  0
 0  0 194596 25248108 347524 68802944    0    0     0   990 11304 19325  2  1 97  0
 0  0 194596 25246312 347524 68802944    0    0     0     0 11884 18502  1  1 98  0
 2  0 194596 25232892 347528 68802952    0    0     0 15566 18613 17914  2  1 97  0
 0  0 194596 25246428 347528 68803064    0    0     0   540 11654 18415  1  1 98  0
10  0 194596 25243796 347528 68803112    0    0     0    66 11681 18989  1  1 98  0
 0  0 194596 25243908 347528 68803120    0    0     0    10 10802 18259  1  1 98  0
 0  0 194596 25243304 347528 68803192    0    0     0 19476 11567 19823  3  1 96  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 25242292 347528 68803216    0    0     0     0 11813 19052  2  1 97  0
 1  0 194596 25242912 347528 68803216    0    0     0     8 21874 18826  2  1 97  0
 0  0 194596 25620064 347528 68803280    0    0     0  1088 11493 20288  2  1 97  0
 4  0 194596 25516032 347528 68803328    0    0     0   156 14404 23342  7  1 92  0
 0  0 194596 25482344 347528 68803440    0    0     0     0 13509 20646  4  1 95  0
 0  0 194596 25482804 347528 68803456    0    0     0     0 10711 18534  1  1 98  0
 2  0 194596 25479916 347528 68803488    0    0     0   480 10608 19529  2  1 97  0
 0  0 194596 25478052 347532 68803504    0    0     0 16140 14843 19042  1  1 98  0
 0  0 194596 25477772 347532 68803536    0    0     0  1192 10337 19109  2  1 97  0
 0  0 194596 25476232 347532 68803584    0    0     0   146 10126 18137  1  1 98  0
 2  0 194596 25476136 347532 68803592    0    0     0     0 9820 17238  1  1 98  0
 0  0 194596 25460828 347532 68803616    0    0     0    96 10843 19896  2  1 97  0
 0  0 194596 25471560 347532 68803648    0    0     0    16 10374 19575  1  1 97  0
 0  0 194596 25472244 347532 68803672    0    0     0    10 9885 17218  1  1 98  0
 0  0 194596 25469228 347532 68803704    0    0     0   474 10835 19123  2  1 98  0
 0  0 194596 25469988 347532 68803744    0    0     0  3436 11082 20010  2  1 97  0
 0  0 194596 25468192 347532 68803776    0    0     0     8 10718 18556  1  1 98  0
 1  1 194596 25465288 347532 68803800    0    0     0 12174 13781 19036  2  1 97  1
 1  0 194596 25464484 347536 68803824    0    0     0  1486 10012 17182  1  1 98  0
 0  0 194596 25462116 347536 68803840    0    0     0   176 11194 19237  2  1 97  0
 1  0 194596 25461808 347536 68803856    0    0     0     0 10679 18229  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 194596 25458008 347536 68803856    0    0     0     8 10053 17315  1  1 98  0
 1  0 194596 25456820 347536 68803872    0    0     0   404 9646 17709  1  1 98  0
 7  0 194596 25456024 347536 68803888    0    0     0    10 10271 19252  2  1 97  0
 0  0 194596 25452388 347536 68803896    0    0     0  1026 11251 19554  2  1 98  0
 4  0 194596 25454512 347536 68804032    0    0     0 10518 17620 17571  1  1 98  0
 0  0 194596 25452980 347536 68804056    0    0     0     8 11962 19275  2  1 97  0
 0  0 194596 25439648 347536 68804088    0    0     0   160 10153 18424  1  1 98  0
 1  0 194596 25450032 347536 68804104    0    0     0  5546 12476 18764  1  1 98  0
 2  0 194596 25434092 347536 68809616    0    0     0     0 10236 17781  2  1 98  0
 1  0 194596 25451052 347536 68804208    0    0     0 19152 56333 17828  3  2 96  0
 1  0 194596 25449936 347536 68804216    0    0     0     8 10206 18843  2  1 98  0
 2  0 194596 25447124 347536 68804256    0    0     0  1036 11002 19459  1  1 98  0
 1  0 194596 25441092 347536 68804280    0    0     0    84 10323 19360  2  1 97  0
 0  0 194596 25435268 347536 68804376    0    0     0     0 11407 20676  3  1 96  0
 0  0 194596 25435248 347536 68804400    0    0     0   436 10267 18170  1  1 98  0
 0  0 194596 25435412 347536 68804416    0    0     0     8 10262 17953  1  1 98  0
 2  0 194596 25433596 347536 68804448    0    0     0    12 10661 17766  1  1 98  0
 0  0 194596 25431908 347536 68804464    0    0     0 16274 14984 19405  2  1 97  0
 0  0 194596 25429552 347536 68804480    0    0     0  1014 10090 17943  1  1 98  0
 1  0 194596 25429044 347536 68804480    0    0     0    52 10547 18349  1  1 98  0
 0  0 194596 25425844 347536 68804496    0    0     0    44 10831 19489  2  1 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 25425644 347536 68804504    0    0     0    14 10412 17798  1  1 98  0
 0  0 194596 25411724 347536 68804512    0    0     0   434 10868 18268  1  1 98  0
 3  0 194596 25424140 347536 68804560    0    0     0    74 11250 19293  2  1 97  0
 1  0 194596 25425360 347536 68804560    0    0     0 15842 19652 20064  3  1 96  0
 0  0 194596 25423208 347536 68804608    0    0     0   984 10694 19050  2  1 97  0
 0  0 194596 25422812 347536 68804640    0    0     0    16 10647 18618  1  1 98  0
 1  0 194596 25421096 347536 68804656    0    0     0   438 10514 18072  1  1 98  0
 0  0 194596 25417216 347536 68804680    0    0     0    60 11050 20151  2  1 97  0
 0  0 194596 25416380 347536 68804712    0    0     0     0 10585 18205  2  1 98  0
 1  0 194596 25413988 347536 68804736    0    0     0   422 9844 17782  1  1 98  0
 0  0 194596 25412780 347536 68804752    0    0     0    16 10550 18323  1  1 98  0
 0  0 194596 25411656 347536 68804776    0    0     0  5150 12839 18871  2  1 97  0
 0  0 194596 25408556 347536 68804960    0    0     0  1140 10290 18300  2  1 97  0
 2  0 194596 25409196 347536 68804976    0    0     0 10778 13669 17619  1  1 98  0
 0  0 194596 25406784 347536 68804992    0    0     0   182 9874 18615  2  1 97  0
 0  0 194596 25405660 347536 68805008    0    0     0    16 10598 19920  2  2 97  0
 0  0 194596 25404048 347536 68805072    0    0     0   454 10718 18227  2  1 98  0
 5  0 194596 25386252 347536 68805176    0    0     0    50 10070 18112  2  1 97  0
 0  0 194596 25402716 347536 68805200    0    0     0 19092 10041 19069  3  2 96  0
 0  0 194596 25400848 347536 68805224    0    0     0  1034 10190 17725  1  1 98  0
 0  0 194596 25399292 347536 68805240    0    0     0    16 9933 18659  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 25399572 347536 68805280    0    0     0    10 10402 17740  2  1 98  0
 8  0 194596 25398432 347536 68805344    0    0     0    68 10869 19500  2  1 97  0
 0  0 194596 25394196 347536 68805376    0    0     0   404 9929 18238  1  1 98  0
 1  0 194596 25393144 347536 68805384    0    0     0    80 9970 17477  2  1 98  0
 0  0 194596 25390924 347536 68805392    0    0     0    16 11146 19192  1  1 98  0
 0  0 194596 25390928 347536 68805416    0    0     0   228 10352 18109  2  1 97  0
 0  0 194596 25389496 347536 68805456    0    0     0  1098 10062 18157  2  1 98  0
 1  0 194596 25386072 347536 68805480    0    0     0  5282 12360 18152  1  1 98  0
 3  0 194596 25385936 347536 68805488    0    0     0   116 11122 19571  2  1 98  0
 3  0 194596 25386264 347536 68805488    0    0     0    16 10688 18893  1  1 98  0
 1  0 194596 25384672 347536 68805496    0    0     0  4864 11182 17441  1  1 98  0
 0  0 194596 25383556 347536 68805520    0    0     0   426 10788 18750  1  1 98  0
 0  0 194596 25383480 347536 68805536    0    0     0  5742 12055 20373  2  1 97  0
 0  0 194596 25383924 347536 68805552    0    0     0  1088 9994 18328  2  1 97  0
 1  0 194596 25380780 347536 68805584    0    0     0    16 10653 19154  1  1 98  0
 1  0 194596 25376012 347536 68805608    0    0     0    14 10553 19213  2  1 97  0
 0  0 194596 25373080 347536 68805640    0    0     0   138 11469 19479  2  1 97  0
