procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13684620 693728 8309268    0    0     0    28  585  963  0  0 100  0
 0  0      0 13685868 693728 8309268    0    0     0   232  641 1052  0  0 99  0
 0  0      0 13681744 693728 8309272    0    0     0    14  619  987  0  0 99  0
 1  0      0 13677000 693728 8309528    0    0     0     0  791 1117  1  0 99  0
 0  0      0 13680300 693728 8309528    0    0     0   248  645 1073  0  0 100  0
 0  0      0 13680396 693732 8309280    0    0     0     8  534  931  0  0 100  0
 0  0      0 13680972 693732 8309040    0    0     0   226  901 1441  1  0 99  0
 0  0      0 13680832 693732 8309304    0    0     0    32  949 1507  0  0 99  0
 0  0      0 13681596 693736 8309320    0    0     0    28  665 1227  0  0 99  0
 0  0      0 13683824 693752 8309364    0    0     0  2842 1378 2275  1  0 98  0
 0  0      0 13683984 693756 8309372    0    0     0    46  665 1254  0  0 100  0
 0  0      0 13684536 693756 8309388    0    0     0   240  962 1488  4  0 96  0
 0  0      0 13684624 693756 8309412    0    0     0     0  841 1496  0  0 99  0
 0  0      0 13680464 693764 8309416    0    0     0     8  633 1179  1  0 99  0
 0  0      0 13683356 693764 8309432    0    0     0   228  875 1440  0  0 99  0
 0  0      0 13683340 693764 8309436    0    0     0     0  645 1085  0  0 100  0
 0  0      0 13684760 693772 8309456    0    0     0   240 1004 1707  1  0 99  0
 0  0      0 13684824 693772 8309464    0    0     0     0  754 1373  0  0 100  0
 0  0      0 13676336 693780 8309468    0    0     0   146  627 1009  1  0 99  0
 0  0      0 13679352 693780 8309480    0    0     0    34  582  984  0  0 100  0
 0  0      0 13679408 693780 8309480    0    0     0     0  632 1085  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13679840 693780 8309488    0    0     0   236  868 1451  0  0 99  0
 0  0      0 13679816 693780 8309504    0    0     0     8  822 1125  0  0 100  0
 0  0      0 13675684 693780 8309768    0    0     0     0  617 1083  0  0 99  0
 0  0      0 13679156 693780 8309520    0    0     0    44  693 1111  1  0 99  0
 0  0      0 13679132 693780 8309520    0    0     0    12  706 1135  0  0 100  0
 0  0      0 13683168 693780 8309268    0    0     0   240  831 1181  0  0 99  0
 0  0      0 13683136 693788 8309516    0    0     0    10  549  940  0  0 100  0
 0  0      0 13679312 693788 8309776    0    0     0     0  527  937  0  0 100  0
 0  0      0 13683080 693788 8309528    0    0     0    34  597 1002  0  0 100  0
 0  0      0 13682204 693788 8309528    0    0     0     0  732 1182  0  0 100  0
 0  0      0 13682824 693788 8309536    0    0     0   224  637 1052  0  0 99  0
 0  0      0 13683016 693788 8309540    0    0     0     0  488  866  0  0 100  0
 0  0      0 13679564 693788 8309792    0    0     0    30  566  961  0  0 100  0
 0  0      0 13683880 693788 8309540    0    0     0    38  498  891  0  0 100  0
 0  0      0 13682632 693788 8309540    0    0     0     0  699 1178  1  0 99  0
 0  0      0 13682000 693788 8309544    0    0     0   224  739 1221  1  0 99  0
 0  0      0 13682236 693788 8309544    0    0     0     0  583  956  0  0 100  0
 0  0      0 13678860 693788 8309552    0    0     0    36  664 1173  1  0 99  0
 0  0      0 13677724 693792 8309880    0    0     0  2884 1268 2034  1  0 98  0
 0  0      0 13677136 693792 8309660    0    0     0     0 1228 1959  1  0 99  0
