procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484520 5252404 29511384 176488160    0    0     0   448 4630 5676  1  0 99  0  0	
 0  0 484520 5250824 29511384 176488192    0    0     0   364 3810 4970  1  0 99  0  0	
 1  0 484520 5248728 29511384 176488256    0    0     0   398 6288 7377  1  0 98  0  0	
 1  0 484520 5247304 29511384 176488352    0    0     0   270 4091 5639  1  0 99  0  0	
 3  0 484520 5246272 29511384 176488416    0    0     0   344 5538 6416  3  0 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 484520 5244280 29511384 176488592    0    0     0   259 4349 5330  1  0 99  0  0	
 1  0 484520 5242360 29511384 176488640    0    0     0   578 4538 5594  1  0 99  0  0	
 1  0 484520 5241416 29511384 176488736    0    0     0   610 5935 7353  1  0 98  0  0	
 0  0 484520 5244096 29511384 176488832    0    0     0   246 4665 6056  1  0 99  0  0	
 2  0 484520 5268736 29511384 176464096    0    0     0  8998 11820 8377  4  2 93  0  0	
 1  0 484520 5261160 29511384 176464496    0    0     0   250 4982 4851  0  2 97  0  0	
 1  0 484520 5257364 29511384 176464528    0    0     0   835 4714 5974  1  0 99  0  0	
 0  0 484520 5253768 29511384 176464608    0    0     0   412 4681 6019  1  0 99  0  0	
 0  0 484520 5252960 29511384 176464688    0    0     0   228 5563 6549  2  0 97  0  0	
 1  0 484520 5251728 29511384 176464864    0    0     0   297 4307 5605  1  0 99  0  0	
 0  0 484520 5248232 29511384 176464992    0    0    32   663 4121 4845  1  0 99  0  0	
 1  0 484520 5239440 29511384 176465056    0    0     4   792 3723 4668  1  0 99  0  0	
 1  0 484520 5238804 29511384 176465136    0    0     0   389 6114 7337  3  0 97  0  0	
 3  0 484520 5368596 29511384 176465232    0    0     0   314 5263 6477  1  0 98  0  0	
 0  0 484520 5370588 29511384 176465408    0    0     0   354 4905 5772  1  0 99  0  0	
 0  0 484520 5370284 29511384 176465488    0    0     0   375 4334 5490  1  0 99  0  0	
 1  0 484520 5366644 29511384 176465504    0    0     0   682 4060 4674  0  0 99  0  0	
 7  0 484520 5361272 29511384 176465552    0    0     0   681 6278 7509  3  0 97  0  0	
 0  0 484520 5362972 29511384 176465664    0    0     0   222 3824 5198  1  0 99  0  0	
 0  0 484520 5363520 29511384 176465824    0    0     0   324 5600 7389  1  0 98  0  0	
 2  0 484520 5363976 29511384 176465968    0    0     0   413 4534 5983  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484520 5364292 29511384 176466016    0    0     0   414 4734 5794  2  0 98  0  0	
 1  0 484520 5361572 29511384 176466112    0    0     0   555 6081 7434  2  0 98  0  0	
 0  0 484520 5363872 29511384 176466192    0    0     0   370 5777 6644  1  0 99  0  0	
 1  0 484520 5360476 29511384 176466416    0    0     0   460 6161 7609  3  0 97  0  0	
 0  0 484520 5353872 29511384 176466528    0    0     0   560 4286 5409  0  0 99  0  0	
 1  0 484520 5347820 29511384 176466560    0    0     8   320 4396 5790  1  0 99  0  0	
 1  0 484520 5318148 29511384 176466672    0    0     0   472 6329 7516  2  0 98  0  0	
 1  0 484520 5302708 29511384 176466736    0    0     4   357 4449 5254  2  0 98  0  0	
 1  0 484520 5302880 29511384 176466944    0    0     0   304 5711 7031  2  0 98  0  0	
 1  0 484520 5302432 29511384 176466944    0    0     0   231 3853 4782  0  0 99  0  0	
 1  0 484520 5207884 29511384 176467024    0    0     4   459 5736 6410  2  1 97  0  0	
 1  0 484520 5203284 29511384 176467248    0    0     0  1240 6365 7621  3  0 97  0  0	
 1  0 484520 5206380 29511384 176467312    0    0     0   234 3830 4865  1  0 99  0  0	
 1  0 484520 5204932 29511384 176467520    0    0     0   321 6244 7579  2  0 98  0  0	
 1  0 484520 5205216 29511384 176467536    0    0     0   250 3672 4914  0  0 100  0  0	
 0  0 484520 5204640 29511384 176467584    0    0     0   188 5474 6320  2  0 97  0  0	
 2  0 484520 5206568 29511384 176467696    0    0     0   901 5047 6722  1  0 99  0  0	
 1  0 484520 5206232 29511384 176467744    0    0     0   250 4061 4993  0  0 100  0  0	
 0  0 484520 5204728 29511384 176467952    0    0     0   368 6617 7882  3  0 96  0  0	
 0  0 484520 5211504 29511384 176468016    0    0     0   481 3770 4795  1  0 99  0  0	
