procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595128 7208644 1785004 46328120    0    0     8    82 7683 16257  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595128 7209432 1785004 46328136    0    0     0     0 7793 16238  0  0 99  0
 1  0 595128 7209796 1785004 46328176    0    0    14     0 7604 16228  1  0 99  0
 0  0 595128 7209436 1785004 46328212    0    0    10    68 7729 16718  0  0 99  0
 1  0 595128 7209480 1785004 46328224    0    0     4     0 7627 16142  0  0 99  0
 0  0 595128 7209140 1785004 46328228    0    0     0    72 7966 16265  0  0 99  0
 0  0 595128 7209924 1785004 46328228    0    0     0     0 7703 16339  1  0 99  0
 0  0 595128 7210556 1785004 46328228    0    0     0     0 7561 15963  0  0 99  0
 2  0 595128 7210940 1785004 46328240    0    0     4    50 7654 16171  0  0 99  0
 0  0 595128 7211348 1785004 46328240    0    0     0     0 7683 16252  1  0 99  0
 0  0 595128 7212204 1785004 46328240    0    0     4    54 7554 15959  0  0 99  0
 0  0 595128 7213004 1785004 46328248    0    0     0     0 7553 15943  0  0 99  0
 1  0 595128 7213656 1785004 46328264    0    0     4     0 7575 16008  1  1 99  0
 0  0 595128 7213940 1785004 46328272    0    0     4    58 7658 16069  1  0 99  0
 0  0 595128 7210416 1785004 46329492    0    0     0  4476 8347 16930  1  1 98  0
 0  0 595128 7210872 1785004 46329052    0    0     0     6 7585 16090  1  0 99  0
 1  0 595128 7211896 1785004 46329064    0    0     4     0 7786 16291  1  0 99  0
 0  0 595128 7212444 1785004 46329104    0    0    22   142 7484 15875  0  0 99  0
 1  0 595128 7212740 1785004 46329116    0    0     4    10 7673 16306  1  0 99  0
 0  0 595128 7212828 1785004 46329136    0    0     4     0 7548 16159  0  0 99  0
 0  0 595128 7213488 1785004 46329156    0    0     8    74 7607 16144  0  0 99  0
 0  0 595128 7212668 1785004 46329156    0    0     0     0 12358 16280  1  0 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595128 7210860 1785004 46329160    0    0     4    52 7593 16072  1  0 99  0
