procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0 485396 5557008 29517592 175871312    0    0     0  1030 18062 16325 11  2 87  0  0	
 6  0 485396 5556160 29517592 175871472    0    0     0   407 21228 22012 10  2 88  0  0	
 4  0 485396 5468148 29517592 175871520    0    0     0   306 15128 14009  8  2 90  0  0	
 2  0 485396 5468868 29517592 175871552    0    0     4   278 19120 21599  9  2 90  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 485396 5462156 29517592 175871648    0    0     0   454 16370 15025  9  2 90  0  0	
14  0 485396 5462636 29517592 175871648    0    0     0   720 16781 15663  9  2 89  0  0	
 4  0 485396 5453412 29517592 175871824    0    0     0   853 22346 23039 12  2 86  0  0	
 8  0 485396 5455100 29517592 175871888    0    0     0   622 20120 17019 14  2 84  0  0	
 4  0 485396 5447776 29517592 175871920    0    0     0   356 20929 23081 10  2 88  0  0	
 7  0 485396 5475344 29517592 175871968    0    0     0   431 13185 12479  7  1 92  0  0	
 9  0 485396 5477032 29517592 175872000    0    0     0   896 17932 16545 10  2 88  0  0	
 8  0 485396 5485096 29517592 175872160    0    0     0   404 19929 20775 10  2 89  0  0	
 7  0 485396 5483756 29517592 175872272    0    0     0   388 17126 15275  9  2 89  0  0	
 1  0 485396 5483224 29517592 175872336    0    0     0   493 22075 24325 10  2 88  0  0	
 6  0 485396 5483792 29517592 175872416    0    0     0   392 16948 15701  9  2 90  0  0	
12  0 485396 5414800 29517592 175872448    0    0     0   547 18502 17089 12  2 86  0  0	
 3  0 485396 5412932 29517592 175872672    0    0     0   442 19613 20814  9  2 89  0  0	
 1  1 485396 5412912 29517592 175872720    0    0     0   224 15139 13714  8  2 90  0  0	
 2  0 485396 5406496 29517592 175872768    0    0     4   408 21872 22732 11  2 87  0  0	
 4  0 485396 5406288 29517592 175872864    0    0     0   530 16762 15106  9  2 89  0  0	
13  0 485396 5410908 29517592 175872864    0    0     0   582 15824 15260  8  2 90  0  0	
 1  0 485396 5403240 29517592 175873024    0    0     0   835 19715 20206 13  2 86  0  0	
 8  0 485396 5402488 29517592 175873072    0    0     0   548 16120 14377  9  2 89  0  0	
 7  0 485396 5385620 29517592 175873088    0    0     0   541 23426 24065 12  2 86  0  0	
12  0 485396 5391960 29517592 175873216    0    0     0   368 15086 13689  8  1 91  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0 485396 5390208 29517592 175873216    0    0     0   908 15703 14342  9  2 90  0  0	
 2  0 485396 5390072 29517592 175873376    0    0     0   240 20896 22252 11  2 88  0  0	
 8  0 485396 5392504 29517592 175873408    0    0     0   316 15503 14136  8  2 90  0  0	
 3  0 485396 5386176 29517592 175873456    0    0     0   446 23295 24698 11  2 87  0  0	
 4  0 485396 5387160 29517592 175873536    0    0     0   320 13901 13223  7  1 92  0  0	
33  0 485396 5350724 29517592 175873552    0    0     0   870 21428 15473 10  3 86  0  0	
 6  0 485396 5364432 29517592 175873712    0    0     0   280 22303 21523 11  3 86  0  0	
 6  0 485396 5366160 29517592 175873760    0    0     0   252 18312 15223  9  4 87  0  0	
 7  0 485396 5364444 29517592 175873792    0    0     0   349 22651 24190 11  2 87  0  0	
 3  0 485396 5437616 29517592 175873872    0    0     0   418 18341 16058 10  2 88  0  0	
16  0 485396 5431828 29517592 175873888    0    0     0   854 16588 15256  8  2 90  0  0	
 6  0 485396 5449072 29517592 175874048    0    0     0   363 23079 21357  9  5 87  0  0	
 6  0 485396 5446024 29517592 175874112    0    0     0   210 17382 15378  9  2 88  0  0	
 2  0 485396 5426872 29517592 175874144    0    0     4   544 22740 23560 13  2 85  0  0	
 1  0 485396 5431972 29517592 175874240    0    0     0   368 17095 15453  9  2 89  0  0	
12  0 485396 5429288 29517592 175874256    0    0     0  1306 18278 17214 11  2 88  0  0	
 9  1 485396 5429004 29517592 175874416    0    0     0   993 24305 23747 13  2 84  0  0	
 7  0 485396 5429660 29517592 175874528    0    0     0   552 16661 14835  9  2 89  0  0	
 7  0 485396 5432428 29517592 175874688    0    0     0   505 19847 22085  9  2 89  0  0	
10  0 485396 5429512 29517592 175874784    0    0     0   418 17926 16474  9  2 89  0  0	
41  0 485396 5429312 29517592 175874816    0    0     0   470 18070 16369 10  2 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 485396 5424956 29517592 175875024    0    0     0   373 20493 21340 12  2 86  0  0	
 3  0 485396 5426480 29517592 175875072    0    0     0   220 16162 14645  9  2 89  0  0	
 5  0 485396 5427052 29517592 175875120    0    0     0   361 18635 21137  9  1 90  0  0	
 2  0 485396 5423044 29517592 175875200    0    0     0   470 16983 15245  9  2 89  0  0	
10  0 485396 5487436 29517592 175875216    0    0     0   566 18554 16434 10  2 88  0  0	
 4  0 485396 5484476 29517592 175875360    0    0     0   289 19335 20466  9  2 89  0  0	
 3  0 485396 5484792 29517592 175875408    0    0     0   272 19863 17116 11  2 86  0  0	
 6  0 485396 5457716 29517592 175875456    0    0     0   574 22714 22412 13  2 84  0  0	
 6  0 485396 5459160 29517592 175875552    0    0     0   427 15508 14366  8  2 90  0  0	
 7  0 485396 5466096 29517592 175875552    0    0     0   944 15111 13561  8  2 91  0  0	
 3  0 485396 5468480 29517592 175875712    0    0     0   224 21368 22744 11  2 87  0  0	
 4  0 485396 5472624 29517592 175875744    0    0     0   263 14386 13522  7  2 91  0  0	
 1  0 485396 5472852 29517592 175875808    0    0     0   455 20770 22556 10  2 88  0  0	
12  0 485396 5468468 29517592 175875872    0    0     4   544 17197 15249  9  2 89  0  0	
17  0 485396 5466876 29517592 175875904    0    0     0   981 18521 16541 10  2 88  0  0	
 0  0 485396 5477460 29517592 175876064    0    0     0   760 22886 22716 13  2 85  0  0	
 4  0 485396 5476104 29517592 175876112    0    0     0   594 14527 13145  8  1 90  0  0	
 7  0 485396 5477276 29517592 175876144    0    0     0   432 21066 22145 13  2 86  0  0	
 5  0 485396 5478752 29517592 175876224    0    0     0   362 15858 14557  8  2 90  0  0	
12  0 485396 5480300 29517592 175876240    0    0     0   800 18129 16588 10  2 88  0  0	
 3  0 485396 5480284 29517592 175876400    0    0     0   327 19211 21246  9  2 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 485396 5504328 29517592 175876464    0    0     0   190 14213 12147  7  4 89  0  0	
 6  0 485392 5473680 29517592 175876512    0    0     0   360 24348 24385 12  4 84  0  0	
 4  0 485392 5467676 29517592 175876576    0    0     0   386 17981 15901 10  2 88  0  0	
 7  0 485388 5467192 29517592 175876592    0    0     0  1038 15720 14538  9  2 90  0  0	
 6  0 485388 5472608 29517592 175876752    0    0     0   576 21309 21326 13  2 85  0  0	
 4  0 485388 5469452 29517592 175876864    0    0     0   421 16064 14667  8  2 90  0  0	
 5  0 485388 5466916 29517592 175876912    0    0     0   557 21769 23179 10  2 88  0  0	
 6  0 485388 5469144 29517592 175877008    0    0     0   490 18057 16428  9  2 89  0  0	
12  0 485388 5470624 29517592 175877024    0    0     0   508 17031 15460  9  2 89  0  0	
 6  0 485388 5473224 29517592 175877216    0    0     0   492 21891 23445 11  2 87  0  0	
10  0 485388 5475108 29517592 175877280    0    0     0   275 17888 15747 10  2 88  0  0	
 6  0 485388 5477120 29517592 175877328    0    0     0   494 22825 23836 11  2 87  0  0	
 4  0 485388 5477324 29517592 175877408    0    0     0   382 16938 15320  9  2 89  0  0	
 3  0 485388 5481992 29517592 175877424    0    0     0   651 15653 14169  9  2 90  0  0	
 2  0 485388 5511404 29517592 175837232    0    0     2   977 23174 24143 14  2 84  0  0	
 5  0 485388 5510396 29517592 175837280    0    0     0   404 15954 14603  9  2 90  0  0	
 3  0 485388 5512728 29517592 175837312    0    0     0   420 21017 22628 10  2 88  0  0	
 8  0 485388 5514288 29517592 175837408    0    0     0   356 17777 15852 10  2 89  0  0	
 2  0 485388 5515788 29517592 175837424    0    0     0  1110 14309 13362  7  1 91  0  0	
 8  0 485388 5515980 29517596 175837568    0    0     0   252 22659 23763 11  2 87  0  0	
 1  0 485388 5510960 29517596 175837616    0    0     0   384 17934 15718 10  2 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485388 5505696 29517596 175837664    0    0     0   403 20200 21107 11  2 87  0  0	
 6  0 485388 5505592 29517596 175837744    0    0    32   413 15321 14315  8  1 91  0  0	
11  0 485388 5504644 29517596 175837840    0    0     0   390 15873 14341  8  2 90  0  0	
 2  0 485388 5500880 29517596 175837984    0    0     0   322 22444 23540 11  2 87  0  0	
 4  0 485388 5434248 29517596 175838048    0    0     0   973 16770 14635 10  2 89  0  0	
 3  0 485388 5432244 29517596 175838080    0    0     0   329 21080 22508 10  2 88  0  0	
 9  0 485388 5429440 29517596 175838160    0    0     0   836 16770 15435 10  2 89  0  0	
 2  0 485372 5410344 29517596 175838208   12    0    12   332 18106 16190 10  2 88  0  0	
 3  0 485372 5412024 29517596 175838400    0    0     0   313 20662 23357 10  2 88  0  0	
13  0 485372 5477408 29517596 175838448    0    0     0   900 19480 15126  9  4 87  0  0	
 6  0 485372 5476708 29517596 175838496    0    0     0   408 25587 24306 13  5 82  0  0	
16  0 485348 5493608 29517596 175838592   36    0    36   452 16796 15210  9  2 89  0  0	
 3  0 485348 5492948 29517596 175838592    0    0     0   378 15928 14483  9  2 90  0  0	
 7  0 485348 5496064 29517596 175838768    0    0     0   270 20584 22947 10  2 89  0  0	
 4  0 485348 5489832 29517596 175838880    0    0     0   542 17664 15647 10  2 88  0  0	
 3  0 485348 5502544 29517596 175838912    0    0     0   553 25049 22342 12  4 85  0  0	
 4  0 485348 5504144 29517596 175839008    0    0     0   302 18781 16588 10  4 87  0  0	
 8  0 485348 5551100 29517596 175839040    0    0     0   346 17317 15917  9  2 89  0  0	
 8  0 485348 5547980 29517596 175839248    0    0     0   524 19988 22561  9  2 89  0  0	
 4  0 485348 5542540 29517596 175839296    0    0     0   482 16078 14400  9  2 90  0  0	
 4  0 485348 5538504 29517596 175839344    0    0     0   391 20767 22845 10  2 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 485348 5538156 29517596 175839424    0    0     0   424 19346 14677  8  3 89  0  0	
 3  0 485348 5546852 29517596 175839440    0    0     0   278 19423 15732 10  4 86  0  0	
 3  0 485348 5545052 29517596 175839600    0    0     0   341 20870 22162 12  2 86  0  0	
 2  0 485348 5545868 29517596 175839648    0    0     0   818 15776 14356  9  2 90  0  0	
 3  0 485348 5541492 29517596 175839680    0    0     0   402 21028 23002 10  2 88  0  0	
12  0 485348 5540968 29517596 175839776    0    0     0   407 15652 14441  8  2 90  0  0	
 6  0 485348 5540852 29517596 175839776    0    0     0   350 15097 13942  8  1 90  0  0	
 5  0 485348 5548120 29517596 175839936    0    0     0   412 21438 23297 10  2 88  0  0	
 3  0 485348 5547568 29517596 175839968    0    0     0   815 14831 13769  8  2 90  0  0	
 3  0 485348 5546816 29517596 175840016    0    0     0   472 21247 22731 12  2 86  0  0	
 8  0 485348 5542996 29517596 175840096    0    0     0   254 18289 15910 10  2 88  0  0	
 4  0 485348 5590680 29517596 175840112    0    0     0   336 16035 14278  8  2 90  0  0	
 6  0 485348 5591068 29517596 175840272    0    0     0   356 20777 22698 10  2 88  0  0	
 4  0 485348 5588148 29517596 175840320    0    0     0   825 17041 15176  9  2 89  0  0	
 4  0 485348 5590560 29517596 175840352    0    0     0   354 21597 22702 12  2 86  0  0	
 3  0 485348 5584964 29517596 175840432    0    0     0   446 16772 15166  9  2 90  0  0	
 5  0 485348 5647888 29517596 175840448    0    0     0   385 15879 14357  8  2 90  0  0	
 2  0 485348 5642772 29517596 175840608    0    0     0   362 19745 22712  9  2 89  0  0	
 5  0 485348 5667208 29517596 175840672    0    0     0   806 14387 13352  7  2 91  0  0	
 5  0 485348 5658244 29517596 175840704    0    0     0   357 21921 23195 10  2 88  0  0	
 3  0 485348 5658904 29517596 175840784    0    0     0   286 17236 15477  9  2 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 485348 5658520 29517596 175840800    0    0     0   356 16694 14889  9  2 89  0  0	
 2  0 485348 5634240 29517596 175840960    0    0     0   284 21527 22258 12  2 86  0  0	
 4  0 485348 5634940 29517596 175841072    0    0     0   792 15269 14006  8  2 91  0  0	
 6  0 485348 5637492 29517596 175841120    0    0     4   741 24658 25430 13  2 85  0  0	
 4  0 485348 5637020 29517596 175841216    0    0     0   314 17040 15493  9  2 89  0  0	
 2  0 485348 5648500 29517596 175841248    0    0     0   374 16926 15355  9  2 89  0  0	
 4  0 485348 5648364 29517596 175841472    0    0     0   344 21031 22769 10  2 88  0  0	
 3  0 485348 5651444 29517596 175841520    0    0     0   768 13874 12806  9  1 90  0  0	
 1  0 485348 5653452 29517596 175841568    0    0     0   370 20719 23214 10  2 89  0  0	
13  0 485348 5653300 29517596 175841648    0    0     0   461 17686 15684  9  2 89  0  0	
 8  0 485348 5655568 29517596 175841648    0    0     0   340 16484 14956  9  2 89  0  0	
 7  0 485348 5660212 29517596 175841808    0    0     0   233 21375 23352 10  2 88  0  0	
 1  0 485348 5654068 29517596 175841856    0    0     0   848 17104 14925  9  2 89  0  0	
 4  1 485348 5654140 29517596 175841888    0    0     0   364 22709 23865 13  2 85  0  0	
 8  0 485348 5652056 29517596 175841984    0    0     0   379 18608 16279 10  2 87  0  0	
 4  0 485348 5649764 29517596 175841984    0    0     0   494 17062 15436 10  2 89  0  0	
 4  0 485344 5653564 29517596 175842144   16    0    16   209 17953 20712  8  1 91  0  0	
 9  0 485344 5650412 29517596 175842192    0    0     0   853 15790 14206  8  2 90  0  0	
 6  0 485344 5636476 29517596 175842240    0    0     4   459 19952 22183  9  2 89  0  0	
 3  0 485344 5637172 29517596 175842336    0    0     0   396 17745 15657  9  2 89  0  0	
 4  0 485344 5637892 29517596 175842336    0    0     0   300 14279 13427  7  1 91  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 485344 5639072 29517596 175842496    0    0     0   236 18644 20515 10  1 89  0  0	
 7  0 485344 5638592 29517596 175842560    0    0     0   851 13774 12775  7  1 92  0  0	
10  0 485344 5602668 29517596 175842592    0    0     0   320 23141 24448 11  2 86  0  0	
 7  0 485344 5597536 29517596 175842672    0    0     0   532 17128 15607  9  2 89  0  0	
 6  0 485344 5558512 29517596 175842688    0    0     0   360 17014 15158  9  2 89  0  0	
 4  0 485344 5555308 29517596 175842848    0    0     0   319 21890 23589 12  2 86  0  0	
 5  0 485344 5555256 29517596 175842912    0    0     0   807 15947 14306  9  2 89  0  0	
 8  0 485344 5555668 29517596 175842944    0    0     0   671 21890 23910 10  2 87  0  0	
 5  0 485344 5555656 29517596 175843024    0    0     0   410 16285 15030  9  2 90  0  0	
 1  0 485332 5556072 29517596 175843024   10    0    10   388 17242 15456 10  2 89  0  0	
 4  0 485332 5556844 29517596 175843200    0    0     0   340 21042 23101 10  2 88  0  0	
 3  0 485332 5552652 29517596 175843328    0    0     0   502 17265 15293  9  2 89  0  0	
 5  0 485332 5553612 29517596 175843360    0    0     0   599 20872 22679 11  2 87  0  0	
 5  0 485332 5553924 29517596 175843456    0    0     0   342 17872 16608  9  2 89  0  0	
 3  0 485332 5550164 29517596 175843488    0    0     0   377 18101 15994 10  2 88  0  0	
 4  0 485332 5583008 29517596 175843712    0    0     0   432 19901 21682  9  2 89  0  0	
 3  0 485332 5583468 29517596 175843744    0    0     0   432 15389 13967  8  2 90  0  0	
 4  0 485328 5583984 29517596 175843808    0    0     0   416 21393 23405 10  2 88  0  0	
 2  0 485328 5583452 29517596 175843904    0    0     0   470 17369 15803  9  2 89  0  0	
 2  0 485328 5579904 29517596 175843904    0    0     4   358 17355 15423  9  2 89  0  0	
 3  0 485328 5581712 29517596 175844080    0    0     0   236 20723 21267 12  2 86  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485328 5582364 29517596 175844144    0    0     0   826 18011 15477 10  2 88  0  0	
 4  0 485328 5568884 29517596 175844176    0    0     0  1324 24547 25424 13  2 85  0  0	
 6  0 485328 5567444 29517596 175844272    0    0     0   560 19046 16614 11  2 87  0  0	
 6  0 485328 5566628 29517596 175844288    0    0     0   868 17888 15578 11  2 88  0  0	
 2  0 485328 5578220 29517596 175844432    0    0     0   245 20309 22420 11  2 87  0  0	
 6  0 485328 5579592 29517596 175844480    0    0     0   878 15838 14403  9  2 90  0  0	
 4  0 485328 5569040 29517596 175844528    0    0     0   582 21943 23484 10  2 88  0  0	
 6  0 485328 5569396 29517596 175844608    0    0     0   296 16361 14763  8  2 90  0  0	
12  0 485328 5572700 29517596 175844608    0    0     0   310 18825 18015 10  2 88  0  0	
 2  0 485328 5572612 29517596 175844768    0    0    12   378 21257 23182 10  2 88  0  0	
 4  0 485328 5568952 29517596 175844848    0    0     0   730 16287 14761  9  2 89  0  0	
 2  0 485328 5568644 29517596 175844880    0    0    44   424 23583 24193 14  2 84  0  0	
 5  0 485328 5567268 29517596 175845056    0    0     0   394 14455 13582  7  1 91  0  0	
 7  0 485328 5555632 29517596 175845072    0    0     0   630 17440 14939 10  2 88  0  0	
 3  0 485328 5552604 29517596 175845216    0    0     0   565 24109 25009 13  2 85  0  0	
 6  0 485328 5549632 29517596 175845280    0    0     0  1155 19652 16790 12  2 86  0  0	
 3  0 485328 5549264 29517596 175845312    0    0     0   331 19240 21002 10  2 89  0  0	
 0  0 485328 5549928 29517596 175845408    0    0     0   342 14965 13945  8  2 91  0  0	
 0  0 485328 5552912 29517596 175845408    0    0     0   439 15717 14671  9  2 90  0  0	
 6  0 485328 5553468 29517596 175845568    0    0     0   368 22880 23777 13  2 85  0  0	
 7  0 485328 5553720 29517596 175845680    0    0     0   640 13538 12624  7  1 92  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 485328 5565768 29517596 175845712    0    0     0   763 21754 23775 10  2 88  0  0	
 3  0 485328 5568076 29517596 175845824    0    0     0   376 17341 15733  9  2 89  0  0	
 3  0 485328 5566600 29517596 175845984    0    0     0   330 17133 15347  9  2 89  0  0	
 6  0 485328 5564804 29517596 175846176    0    0     0   413 20466 22257 11  2 87  0  0	
 5  0 485328 5566572 29517596 175846224    0    0     0   386 17097 15233 10  2 88  0  0	
 2  0 485328 5561092 29517596 175846272    0    0     0   368 21993 23647 11  2 87  0  0	
 5  0 485328 5544768 29517596 175846352    0    0     0   456 17699 15626  9  2 89  0  0	
17  0 485328 5544316 29517596 175846368    0    0     0   286 17389 15243 10  2 88  0  0	
 6  0 485328 5541048 29517596 175846528    0    0     0   304 22594 24260 11  2 87  0  0	
 5  0 485328 5541356 29517596 175846576    0    0     0   734 16294 14473  9  2 89  0  0	
 4  0 485328 5537344 29517596 175846608    0    0     0   383 23148 24557 12  2 85  0  0	
 7  0 485328 5537120 29517596 175846704    0    0     0   354 17050 15364  9  2 89  0  0	
 2  0 485328 5538440 29517596 175846720    0    0     0   370 18100 15718 10  2 88  0  0	
 5  0 485328 5539512 29517596 175846864    0    0     0   308 19193 22067  9  1 90  0  0	
 8  0 485328 5539348 29517596 175846912    0    0     0   828 16957 15038  9  2 89  0  0	
 7  0 485328 5537564 29517596 175846960    0    0     0   454 23016 24974 11  2 87  0  0	
 1  0 485328 5538620 29517596 175847040    0    0     0   361 11247 10513  5  1 94  0  0	
 1  0 485328 5538148 29517596 175847056    0    0     0   304 3919 4557  0  0 99  0  0	
 0  0 485328 5540156 29517596 175847200    0    0     0   402 8412 11689  4  0 96  0  0	
 2  0 485328 5540788 29517596 175847248    0    0     0  1022 3188 4022  0  0 100  0  0	
 2  0 485328 5541556 29517596 175847312    0    0     0   304 8802 13349  2  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485328 5541580 29517596 175847392    0    0     0   768 4027 5205  0  0 99  0  0	
 1  0 485328 5542324 29517596 175847424    0    0     8   358 3444 4206  0  0 100  0  0	
 0  0 485328 5545444 29517596 175847600    0    0     0   336 8413 12850  2  0 98  0  0	
 3  0 485328 5546728 29517596 175847664    0    0     0   696 3436 4163  0  0 99  0  0	
 0  0 485328 5536380 29517596 175847696    0    0     0   426 10456 14402  4  1 96  0  0	
 1  0 485328 5524788 29517596 175847776    0    0     0   372 4019 4764  1  0 99  0  0	
 2  0 485328 5527864 29517596 175847792    0    0     0   316 3283 4403  0  0 100  0  0	
 0  0 485328 5529892 29517596 175847936    0    0     0   350 8884 13830  2  0 98  0  0	
 1  0 485328 5528048 29517596 175848064    0    0     0   586 4077 4623  0  0 99  0  0	
 1  0 485328 5521596 29517596 175848096    0    0     0   526 9728 13511  4  0 96  0  0	
 0  0 485328 5527468 29517596 175848144    0    0     0   358 4515 5741  0  0 99  0  0	
 1  0 485328 5529480 29517596 175848224    0    0     0   328 3847 4910  0  0 100  0  0	
 1  0 485328 5531084 29517596 175848432    0    0     0   332 8985 13629  2  0 98  0  0	
 2  0 485328 5533820 29517596 175848480    0    0     0   471 3206 3950  0  0 100  0  0	
 2  0 485328 5534132 29517596 175848512    0    0     0   350 8954 13993  2  0 98  0  0	
 0  0 485328 5535584 29517596 175848608    0    0     0   452 3810 4924  0  0 99  0  0	
 1  0 485328 5536460 29517596 175848608    0    0     0   322 3640 4587  0  0 100  0  0	
 1  0 485328 5522116 29517596 175848768    0    0     0   295 9921 13948  4  0 96  0  0	
 5  0 485328 5584192 29517596 175848832    0    0     0   728 3831 4374  0  0 99  0  0	
 0  0 485328 5583828 29517596 175848864    0    0     0   445 8932 13834  2  0 98  0  0	
 3  0 485328 5585836 29517596 175848944    0    0     0   420 3765 4747  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485328 5586892 29517596 175849072    0    0     0   404 3399 4514  0  0 100  0  0	
 4  0 485328 5636536 29517596 175849120    0    0     0   225 9659 14245  2  0 98  0  0	
 3  0 485328 5634532 29517596 175849168    0    0     0   846 3893 4345  0  0 99  0  0	
 0  0 485328 5634224 29517596 175849216    0    0     0   481 10768 15451  4  0 95  0  0	
 0  0 485328 5635588 29517596 175849280    0    0     0   294 3898 4796  0  0 100  0  0	
 1  0 485328 5633240 29517596 175849312    0    0     0   372 4373 5058  0  0 99  0  0	
 1  0 485328 5631984 29517596 175849456    0    0     0   282 9217 13791  2  0 98  0  0	
 2  0 485328 5630048 29517596 175849504    0    0     0   741 3256 4140  0  0 100  0  0	
 4  0 485328 5629432 29517596 175849536    0    0     0   372 9178 12768  4  0 96  0  0	
 1  0 485328 6596028 29517596 175849632    0    0     0   452 5586 5594  1  2 97  0  0	
 5  0 485328 6609796 29517596 175849648    0    0     0   322 5036 4802  0  1 98  0  0	
 0  0 485328 6698092 29517596 175849808    0    0     0   309 9560 13714  2  1 97  0  0	
 2  0 485328 6696656 29517596 175849872    0    0     0   732 3700 4148  0  0 99  0  0	
 0  0 485328 6688092 29517596 175849904    0    0     0   310 9610 14279  2  0 98  0  0	
 2  0 485328 6681756 29517596 175849984    0    0     0   396 3637 4695  0  0 99  0  0	
 4  0 485328 6682020 29517596 175849984    0    0     0   380 3433 4288  0  0 100  0  0	
 1  0 485328 6679524 29517596 175850288    0    0     0   355 9332 13553  4  0 96  0  0	
 0  0 485328 6679528 29517596 175850384    0    0     0   514 3283 4195  0  0 100  0  0	
 2  0 485328 6681392 29517596 175850432    0    0     0   452 9379 14292  2  0 98  0  0	
 3  0 485328 6677920 29517596 175850512    0    0     0   314 4435 5800  0  0 99  0  0	
 1  1 485328 6679024 29517596 175850544    0    0    16   371 3593 4771  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 485328 6688284 29517596 175850848    0    0    28   418 9160 13792  2  0 98  0  0	
 2  0 485328 6684784 29517596 175850896    0    0     0   430 3601 4296  0  0 99  0  0	
