procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 595120 7916144 1785904 43905160    0    0     0    48 7830 16277  1  0 99  0
 0  0 595120 7916244 1785904 43905160    0    0     0     0 7773 16294  1  0 99  0
 0  0 595120 7916472 1785904 43905164    0    0     0     2 7598 15993  0  0 99  0
 1  0 595120 7916480 1785904 43905164    0    0     0    52 7785 16252  0  0 99  0
 0  0 595120 7916480 1785904 43905180    0    0     8     0 7740 16273  1  0 99  0
 0  0 595120 7916540 1785904 43905180    0    0     0    46 7688 16167  0  0 99  0
 0  0 595120 7916552 1785904 43905192    0    0     4     0 7768 16312  1  0 99  0
 1  0 595120 7916552 1785904 43905196    0    0     0     2 7711 16318  1  0 99  0
 0  0 595120 7916552 1785904 43905200    0    0     0    58 7728 16244  0  0 99  0
 0  0 595120 7916544 1785904 43905200    0    0     0     0 7725 16234  1  0 99  0
 0  0 595120 7916172 1785912 43905216    0    0     0    74 7740 16417  0  0 99  0
 0  0 595120 7915684 1785912 43905216    0    0     0     0 7761 16425  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595120 7915768 1785912 43905220    0    0     0    56 7696 16093  1  0 99  0
 1  0 595120 7915844 1785912 43905224    0    0     0     6 7651 16108  0  0 99  0
 0  0 595120 7915872 1785912 43905224    0    0     0     0 7698 16235  1  0 99  0
 1  0 595120 7915932 1785912 43905228    0    0     0    44 7766 16373  1  0 99  0
 0  0 595120 7915984 1785912 43905236    0    0     4     0 7794 16412  0  0 99  0
 0  0 595120 7915996 1785912 43905236    0    0     0    58 7572 16149  1  0 99  0
 0  0 595120 7916036 1785912 43905252    0    0     0     4 7779 16299  1  0 99  0
 0  0 595120 7915388 1785912 43905248    0    0     0     0 7768 16400  0  0 99  0
 1  0 595120 7915264 1785912 43905252    0    0     0    54 7669 16215  1  0 99  0
 3  0 595120 7915132 1785912 43905276    0    0     8     0 7698 16208  1  0 99  0
 0  0 595120 7915076 1785912 43905296    0    0     8     2 7650 16406  1  0 99  0
 2  0 595120 7914780 1785912 43905304    0    0     0    64 7636 16173  1  0 99  0
 1  0 595120 7915028 1785912 43905304    0    0     0     0 7581 16169  0  0 99  0
 0  0 595120 7915212 1785912 43905304    0    0     0    40 7608 16117  1  0 99  0
 0  0 595120 7915448 1785912 43905304    0    0     0     0 7727 16437  1  0 99  0
 0  0 595120 7915668 1785912 43905308    0    0     0     2 7608 16108  0  0 99  0
 1  0 595120 7915900 1785912 43905328    0    0     0    54 7633 16204  1  0 99  0
 0  0 595120 7916036 1785912 43905336    0    0     0     0 7670 16070  1  1 99  0
 0  0 595120 7915912 1785912 43905344    0    0     8    40 7760 16254  1  0 99  0
 0  0 595120 7916000 1785912 43905360    0    0     4     0 7768 16216  1  0 99  0
 1  0 595120 7915876 1785912 43905372    0    0     8     2 7555 15926  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595120 7915612 1785912 43905384    0    0     4    66 7653 16167  0  0 99  0
 0  0 595120 7915684 1785912 43905400    0    0     4     0 7759 16270  1  0 99  0
 2  0 595120 7915720 1785912 43905400    0    0     0    46 7633 16035  1  0 99  0
 2  0 595120 7915768 1785912 43905408    0    0     0     0 7678 16043  0  0 99  0
 0  0 595120 7915552 1785912 43905408    0    0     0     2 7701 16193  1  0 98  0
 0  0 595120 7914768 1785912 43906012    0    0   370    48 7744 16429  0  0 99  0
 1  0 595120 7913244 1785912 43906156    0    0     4     0 7751 16259  1  0 99  0
 1  0 595120 7912888 1785912 43906168    0    0     4    50 7719 16191  1  0 99  0
