procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484440 2718896 29511416 176606608    0    0     1  2571 13142 13254 14  1 85  0  0	
 6  0 484440 2717080 29511416 176606704    0    0     4  2924 10570 10864 10  1 90  0  0	
 5  0 484440 2718268 29511416 176606704    0    0     0  2644 12025 11703 13  1 86  0  0	
 6  0 484440 2717316 29511416 176606880    0    0    12  2165 13302 12006 14  1 85  0  0	
 4  0 484440 2717636 29511416 176606928    0    0     0  4162 13383 12928 14  1 85  0  0	
 7  0 484440 2715208 29511416 176606976    0    0     0  3556 12683 12898 12  1 87  0  0	
 5  0 484440 2713648 29511416 176607056    0    0     5  2300 14273 13820 16  1 83  0  0	
 9  0 484440 2777276 29511416 176607120    0    0     0  4278 15044 14323 18  1 81  0  0	
 4  0 484440 2774936 29511416 176607280    0    0     0  3612 12878 13042 13  1 86  0  0	
 4  0 484440 2772028 29511416 176607728    0    0     0  2446 14601 12979 17  1 82  0  0	
 8  2 484440 2726372 29511416 176601632    2    0     2  3688 17061 13765 15  4 81  0  0	
 4  0 484436 2726580 29511416 176595168    0    0     0  3685 14428 15959 10  3 86  1  0	
 9  1 484436 2715708 29511460 176596432    0    0   472  2526 12025 11581 13  1 86  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 484436 2707668 29511464 176597536    0    0   266  3442 13159 12850 13  1 86  0  0	
 4  0 484436 2668084 29511464 176597680    0    0     0  2960 12044 11353 12  1 87  0  0	
 8  0 484436 2724884 29511464 176597920    0    0    40  1950 13914 12445 18  1 82  0  0	
 4  0 484436 2720372 29511468 176598032    0    0     1  3106 14017 13220 17  1 83  0  0	
 6  0 484436 2746748 29511468 176598592    0    0     0  2713 14999 14919 16  1 83  0  0	
 1  0 484436 2677736 29511468 176598800    0    0     0  3312 16664 15218 22  1 77  0  0	
 6  0 484436 2665036 29511468 176598848    0    0     4  3518 13350 13276 13  1 86  0  0	
 3  0 484436 2663100 29511468 176598896    0    0     8  3357 13312 13096 14  1 85  0  0	
 7  0 484436 2663152 29511468 176599008    0    0     0  2050 13365 12574 15  1 84  0  0	
 3  0 484436 2662728 29511468 176599280    0    0     0  3610 13552 12776 16  1 83  0  0	
 1  0 484436 2659680 29511468 176600160    0    0     4  5296 12318 12561 10  1 89  0  0	
 6  0 484436 2654856 29511468 176600736    0    0     0  2392 12691 11809 15  1 85  0  0	
 6  0 484436 2646368 29511468 176600768    0    0     0  2942 12863 11848 13  1 86  0  0	
 3  0 484436 2644968 29511468 176600848    0    0     0  3080 10944 11676 10  0 89  0  0	
 9  0 484436 2645080 29511468 176601136    0    0     4  1820 10975 10918 10  1 89  0  0	
10  0 484436 2637832 29511468 176601696    0    0     4  4135 13778 13309 15  1 85  0  0	
 2  0 484436 2712696 29511476 176601744    0    0     6  3900 13251 12622 15  1 84  0  0	
 3  0 484436 2707696 29511476 176601920    0    0     0  2760 13760 13622 14  1 85  0  0	
 1  0 484436 2708412 29511476 176601984    0    0     0  2943 11491 11895 11  1 89  0  0	
 7  0 484436 2715124 29511476 176602016    0    0     0  3368 12659 12622 13  1 86  0  0	
 3  0 484436 2721252 29511476 176602416    0    0    49  3942 15226 14402 16  1 83  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 484436 2731108 29511476 176602976    0    0   148  3604 15028 13738 19  1 80  0  0	
 7  0 484436 2731308 29511476 176603008    0    0     0  3378 13322 12993 15  1 84  0  0	
 4  0 484436 2693824 29511476 176603360    0    0     4  1983 11414 11384 12  1 88  0  0	
 8  1 484436 2756508 29511476 176603376    0    0     0  2700 13487 12466 16  1 83  0  0	
 2  0 484436 2751048 29511476 176603536    0    0     0  2493 10564 11156 10  0 90  0  0	
11  0 484436 2750492 29511476 176603584    0    0     0  1824 11144 10761 11  0 88  0  0	
 6  0 484436 2737980 29511476 176603712    0    0     0  2690 12330 11566 11  1 88  0  0	
 6  0 484436 2733556 29511476 176603776    0    0     0  2796 11016 11729 10  1 89  0  0	
 4  0 484436 2733004 29511476 176603776    0    0     0  2028 11845 11821 13  1 87  0  0	
10  0 484436 2734928 29511476 176603936    0    0     0  3592 13811 13792 14  1 85  0  0	
 3  0 484436 2733172 29511476 176604048    0    0     0  3858 15051 14352 17  1 82  0  0	
 3  0 484436 2795796 29511476 176604096    0    0    24  2528 14467 13917 17  1 83  0  0	
 3  0 484436 2797492 29511476 176604224    0    0     0  3369 14547 14488 16  1 83  0  0	
 3  0 484436 2728200 29511476 176604256    0    0     8  3265 15385 14332 18  1 81  0  0	
 3  0 484436 2726360 29511476 176604480    0    0     0  2172 12157 12148 11  1 88  0  0	
 3  0 484436 2723644 29511476 176604640    0    0     0  2456 11003 11210 12  1 88  0  0	
 6  0 484432 2722472 29511476 176604704    0    0     0  2462 12047 11566 14  1 86  0  0	
 4  0 484432 2721088 29511476 176604896    0    0     0  1666 10376 10613  9  1 91  0  0	
 1  0 484432 2721476 29511476 176604912    0    0     0  2154 11498 10848 12  0 87  0  0	
 4  0 484432 2764632 29511476 176605072    0    0     0  2298 10755 10999  9  1 90  0  0	
 3  0 484432 2763008 29511476 176605104    0    0     0  1892 11733 11147 13  0 86  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0 484432 2758116 29511476 176605152    0    0     0  3869 13701 13387 13  1 86  0  0	
 7  0 484432 2756980 29511476 176605248    0    0     4  4104 14614 14381 16  1 84  0  0	
 3  0 484432 2761732 29511476 176605248    0    0     0  2436 14174 13168 16  1 83  0  0	
 7  0 484432 2755084 29511476 176605408    0    0     4  3744 15758 14698 19  1 80  0  0	
 9  0 484432 2751204 29511476 176605472    0    0     0  3008 13008 12670 14  1 85  0  0	
 4  0 484432 2747888 29511476 176605520    0    0     0  2328 14417 13504 16  1 83  0  0	
 3  0 484432 2706316 29511476 176605600    0    0     0  2891 12999 12257 13  1 86  0  0	
 3  0 484432 2703372 29511476 176605600    0    0     0  2214 11818 10809 12  1 87  0  0	
 2  0 484432 2704644 29511476 176605888    0    0     0  1882 11654 11298 11  1 88  0  0	
 4  0 484432 2703184 29511476 176606048    0    0    52  2764 12090 11967 14  1 86  0  0	
13  0 484432 2695388 29511476 176606080    0    0     0  2298 10821 10924 10  1 89  0  0	
 1  0 484432 2695220 29511476 176606160    0    0     0  2516 11440 12196 11  1 88  0  0	
 5  0 484432 2833492 29511476 176608512    0    0     0  3800 12428 11960 12  1 87  0  0	
11  0 484432 2874692 29511476 176608672    0    0     0  3323 14975 13998 17  1 82  0  0	
11  0 484432 2869416 29511476 176608976    0    0     0  2454 15372 14054 18  1 82  0  0	
11  0 484432 2864904 29511476 176609536    0    0     0  3242 13813 13252 16  1 83  0  0	
 7  0 484432 2757256 29511476 176609600    0    0     0  4031 14857 14576 17  1 82  0  0	
10  0 484432 2756440 29511476 176610112    0    0     0  2370 12262 11502 14  1 85  0  0	
 8  0 484432 2755256 29511476 176610720    0    0     0  3472 14258 14037 15  1 84  0  0	
10  0 484432 2751528 29511476 176610848    0    0    12  2986 13006 12212 15  1 84  0  0	
 6  0 484432 2752848 29511476 176611536    0    0     0  1780 10757 10871 11  1 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 484432 2753164 29511476 176613456    0    0     4  3602 11743 11991 12  0 88  0  0	
 5  0 484432 2754644 29511476 176614144    0    0     0  2438 11191 11302 11  0 89  0  0	
 1  0 484432 2757008 29511476 176614560    0    0     0  2689 12458 12714 13  1 86  0  0	
 6  0 484428 2728628 29511476 176614864    0    0     0  2694 12440 11888 13  1 86  0  0	
 3  1 484428 2715324 29511476 176614912    0    0     0  3001 13998 13904 15  1 84  0  0	
 4  0 484428 2708684 29511476 176615264    0    0     0  2692 14503 13952 17  1 83  0  0	
 8  0 484424 2704440 29511476 176615616    0    0     0  3184 12954 12739 14  1 85  0  0	
 7  1 484424 2704556 29511476 176616416    0    0     0  4271 15988 14270 21  1 79  0  0	
 4  0 484424 2699976 29511476 176616608    0    0     8  2186 12270 12172 13  1 86  0  0	
 0  0 484424 2694928 29511476 176617024    0    0     4  3090 12009 11841 13  1 87  0  0	
 7  0 484424 2689136 29511476 176619072    0    0     0  3799 12209 11988 10  1 88  0  0	
 3  0 484424 2716512 29511476 176611312    0    0     0  1740 14267 12579 15  2 83  0  0	
 6  0 484424 2708924 29511476 176612000    0    0     0  3055 10102 10373  8  0 91  0  0	
 1  0 484424 2707352 29511476 176612032    0    0     0  2622 9875 10025 10  0 90  0  0	
12  0 484424 2696144 29511476 176612480    0    0     4  2056 12854 12423 14  1 85  0  0	
 4  0 484424 2691532 29511476 176612640    0    0     0  2577 11977 11810 11  1 89  0  0	
 5  0 484424 2687056 29511476 176612640    0    0     0  2734 13367 12321 14  1 85  0  0	
 5  0 484424 2621532 29511476 176613056    0    0     0  2868 12807 12455 13  1 85  0  0	
10  0 484424 2505596 29511476 176613120    0    0     4  3152 16901 14776 23  1 76  0  0	
 4  0 484424 2525636 29511476 176613168    0    0     0  3296 14436 14169 16  1 83  0  0	
 5  1 484424 2519344 29511476 176613504    0    0     0  2334 13937 13524 16  1 84  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0 484424 2582908 29511476 176613760    0    0     0  3089 12465 12187 14  1 86  0  0	
 8  0 484424 2579312 29511476 176613984    0    0     0  3428 13261 12942 14  1 85  0  0	
14  0 484424 2579108 29511476 176614512    0    0    32  1724 11291 11309 12  1 87  0  0	
 4  1 484424 2513848 29511476 176614784    0    0     0  3154 13130 12166 15  1 84  0  0	
 6  0 484424 2494216 29511476 176614832    0    0     0  2881 12516 12063 14  1 85  0  0	
 3  0 484424 2496656 29511476 176615392    0    0     0  1562 9271 9895  8  0 91  0  0	
 4  0 484424 2494796 29511476 176615584    0    0     4  3091 13171 12263 13  1 86  0  0	
 8  0 484424 2494476 29511476 176615712    0    0     4  2598 10357 11013 10  0 89  0  0	
 2  0 484424 2603880 29511476 176616128    0    0     0  2082 12781 12867 12  1 87  0  0	
 9  0 484424 2596828 29511476 176616336    0    0     4  3118 12776 13127 13  1 86  0  0	
 5  0 484424 2594108 29511476 176616368    0    0     4  2858 15215 14843 16  1 83  0  0	
 7  0 484424 2525112 29511476 176616592    0    0     0  2756 16892 15931 19  1 80  0  0	
 8  0 484424 2480796 29511476 176618816    0    0     0  4186 14644 13445 18  1 81  0  0	
 4  0 484424 2479664 29511476 176618864    0    0     4  2942 13580 13219 15  1 84  0  0	
11  0 484424 2477796 29511476 176619104    0    0    24  2075 12728 12128 13  1 86  0  0	
 4  0 484424 2620008 29511476 176619376    0    0     4  2956 12484 11769 14  1 85  0  0	
 7  0 484424 2626528 29511476 176619520    0    0     0  2750 12287 11879 13  1 87  0  0	
14  0 484424 2627648 29511476 176619584    0    0     0  1590 10345 10333 11  0 88  0  0	
 7  0 484424 2627488 29511476 176619584    0    0     0  2464 10752 11048 10  1 90  0  0	
10  0 484424 2627392 29511476 176619712    0    0     0  2562 12442 12087 14  1 85  0  0	
 9  0 484424 2623272 29511476 176619712    0    0     0  1998 11320 11472 12  1 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 484424 2621932 29511476 176620128    0    0     0  3685 13327 12940 15  1 85  0  0	
 7  0 484424 2620652 29511476 176620176    0    0     0  2794 13589 13071 16  0 84  0  0	
 4  0 484424 2618068 29511476 176620304    0    0     0  2452 14167 13851 16  1 84  0  0	
14  0 484424 2613556 29511476 176620608    0    0     4  3127 14345 13543 15  1 85  0  0	
11  0 484424 2611216 29511476 176620640    0    0     0  2290 13063 12180 15  1 84  0  0	
 7  0 484412 2569152 29511476 176621056    4    0     4  2577 12423 11852 13  1 86  0  0	
 4  0 484408 2563536 29511476 176621248    0    0     0  3152 13886 13102 18  1 82  0  0	
 7  1 484408 2567776 29511476 176621280    0    0     0  2328 11842 11396 10  1 89  0  0	
 3  0 484408 2563364 29511476 176621360    0    0     0  2220 11342 11716 11  0 89  0  0	
 8  0 484408 2664044 29511476 176621696    0    0     8  3514 14417 13010 17  1 82  0  0	
12  1 484408 2678484 29511476 176621872    0    0     4  3263 11122 11404 10  1 89  0  0	
 8  0 484408 2678380 29511476 176622112    0    0     0  1934 11982 11516 14  1 86  0  0	
 2  0 484408 2682812 29511476 176622272    0    0     0  3006 14599 13752 16  1 83  0  0	
 6  0 484408 2678072 29511476 176622336    0    0     0  3100 13258 12894 14  1 85  0  0	
 7  0 484408 2678344 29511476 176622544    0    0     0  2124 13353 12527 16  1 84  0  0	
 8  0 484408 2626900 29511476 176623216    0    0     4  4412 12636 12656 13  1 86  0  0	
 3  1 484408 2612020 29511476 176623328    0    0     0  3257 13144 12693 14  1 85  0  0	
 6  0 484408 2610224 29511476 176623680    0    0     0  2856 15559 14019 19  1 80  0  0	
 3  0 484408 2613740 29511476 176624176    0    0     0  3853 13076 13181 12  1 87  0  0	
10  0 484408 2612092 29511476 176624192    0    0     0  3849 13118 12512 15  1 85  0  0	
 6  0 484408 2613612 29511476 176624416    0    0     0  2735 12231 12081 11  1 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 484408 2614152 29511476 176624576    0    0     0  3706 11941 11522 12  1 88  0  0	
 6  0 484408 2609468 29511476 176624608    0    0     0  3300 12622 12401 13  1 86  0  0	
 6  0 484404 2607656 29511476 176624720    2    0    10  2576 12670 12316 13  1 86  0  0	
 6  0 484404 2606784 29511476 176624752    0    0     0  3175 10190 9965 10  0 89  0  0	
12  1 484404 2603008 29511476 176624896    0    0  3972  6882 16871 16237 16  1 81  2  0	
 5  0 484404 2598204 29511504 176625184    0    0  5038  2654 16942 16266 14  1 82  2  0	
 4  0 484404 2594100 29511504 176626336    0    0     0  5246 14251 13953 14  1 85  0  0	
 7  0 484404 2589764 29511504 176626432    0    0     0  6386 13924 13364 16  1 84  0  0	
 6  0 484404 2588840 29511504 176626560    0    0     4  2175 13545 12405 15  1 84  0  0	
10  0 484404 2587000 29511504 176627104    0    0     0  4716 13610 13159 14  1 84  1  0	
 0  0 484404 2586340 29511504 176627168    0    0    22  2984 12877 12250 14  1 85  0  0	
11  0 484404 2634588 29511504 176627376    0    0     0  2157 11539 11667 11  1 89  0  0	
 6  0 484404 2630132 29511504 176627808    0    0     0  3757 12730 12714 14  1 86  0  0	
 6  0 484404 2584572 29511504 176627808    0    0     0  2396 11684 11388 13  1 87  0  0	
 6  0 484404 2582032 29511504 176628256    0    0     0  2828 12007 11372 12  1 87  0  0	
 4  0 484404 2580384 29511504 176628448    0    0     0  8376 12968 12172 13  1 86  1  0	
 7  0 484404 2585912 29511504 176628480    0    0     0  2655 10873 11383 10  1 90  0  0	
 9  0 484404 2666724 29511504 176628912    0    0     0  2552 12112 12151 13  1 87  0  0	
 7  0 484404 2836080 29511504 176620192    0    0     0  3322 15539 12274 13  3 84  0  0	
 4  0 484404 2831980 29511504 176619552    0    0   468  4661 16116 15051 17  2 81  0  0	
11  0 484404 2829848 29511504 176619616    0    0     4  2298 11911 11599 12  1 87  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 484404 2821096 29511504 176619808    0    0     0  4149 13088 12844 15  1 85  0  0	
 2  0 484404 2815360 29511504 176619872    0    0     0  2874 12512 12348 13  1 86  0  0	
40  0 484404 2806728 29511504 176620000    0    0     0  2338 12145 11897 13  1 86  0  0	
 7  0 484404 2796952 29511504 176620288    0    0     0  3690 13499 13107 15  1 85  0  0	
 4  0 484404 2791180 29511504 176620416    0    0     0  2356 11468 10661 12  1 87  0  0	
 2  0 484400 2787604 29511504 176620832    0    0     4  2102 11614 11861 11  1 88  0  0	
 9  0 484400 2790548 29511504 176621168    0    0     0  3592 13618 13456 15  1 84  0  0	
 3  0 484400 2790520 29511504 176621216    0    0     4  2602 11793 12032 11  0 89  0  0	
 5  0 484400 2793864 29511504 176621536    0    0     0  2845 12116 12382 11  1 88  0  0	
 2  0 484400 2788616 29511504 176621968    0    0     0  3492 11711 11452 13  1 86  0  0	
11  0 484400 2786828 29511504 176622016    0    0     0  2732 12337 12185 12  1 87  0  0	
 9  0 484400 2785356 29511504 176622096    0    0     0  3089 13449 13378 14  1 85  0  0	
 3  0 484400 2782984 29511504 176622096    0    0     0  2972 11287 10996 12  0 87  0  0	
10  0 484400 2780268 29511504 176622240    0    0     0  3148 12867 11998 13  1 86  0  0	
 5  0 484400 2778052 29511504 176622560    0    0    20  2469 13551 12972 16  1 83  0  0	
 5  0 484400 2771328 29511504 176622640    0    0     0  2918 12731 12611 12  1 87  0  0	
 4  0 484400 2769220 29511504 176622736    0    0     0  2952 14100 13018 17  1 82  0  0	
 5  1 484400 2771332 29511504 176622912    0    0     0  2116 10547 10740  9  1 90  0  0	
10  0 484400 2765192 29511504 176623120    0    0     0  3482 12594 12040 13  1 87  0  0	
 2  0 484400 2764424 29511504 176623168    0    0     0  2462 11783 11650 12  0 87  0  0	
 5  0 484400 2762220 29511504 176623200    0    0     0  2166 10578 10534  9  1 90  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 484400 2761020 29511504 176623280    0    0    20  3064 13429 12475 15  1 84  0  0	
11  0 484400 2760608 29511504 176623360    0    0    12  3271 12253 12298 12  1 87  0  0	
 2  0 484400 2760580 29511504 176623648    0    0     0  3038 14197 13386 15  1 84  0  0	
 5  0 484400 2767868 29511504 176624080    0    0     0  3900 13223 13146 14  1 85  0  0	
 9  0 484400 2766716 29511504 176624128    0    0     0  3095 13660 12929 16  1 83  0  0	
 5  0 484400 2641648 29511504 176624352    0    0  1961  3124 16392 15321 17  2 81  1  0	
 3  1 484400 2705016 29511504 176624464    0    0   292  2812 12091 11855 12  1 85  3  0	
 2  1 484400 2678208 29511508 176624624    0    0   302  4048 12591 12160 11  1 85  3  0	
 5  1 484400 2671344 29511508 176625072    0    0   307  2948 11605 11431 11  1 86  3  0	
 7  1 484400 2667188 29511508 176625120    0    0   307  3774 13214 12694 13  1 84  3  0	
 6  1 484400 2657876 29511508 176625168    0    0   400  2260 12826 12441 12  1 85  3  0	
 6  1 484400 2653804 29511508 176625184    0    0   395  2070 11349 11540  9  1 87  3  0	
 6  1 484400 2650788 29511508 176625472    0    0   459  4416 15977 14721 18  1 79  3  0	
 9  1 484400 2647428 29511520 176625568    0    0   485  3106 13506 13173 13  1 83  3  0	
13  0 484400 2644868 29511520 176626112    0    0   397  4232 16260 15061 17  1 79  3  0	
 3  1 484400 2644520 29511520 176626208    0    0   487  3647 15856 15095 15  1 81  3  0	
 5  1 484400 2641972 29511520 176626224    0    0   335  3130 15657 14881 16  1 81  3  0	
14  1 484400 2637056 29511552 176626720    0    0   354  3686 14010 13425 14  1 82  3  0	
 7  2 484400 2618260 29512272 176626800    0    0   433  3032 13736 12499 13  1 83  3  0	
 7  1 484400 2610184 29513220 176626848    0    0   495  3585 13859 13113 12  1 85  3  0	
 5  1 484400 2606500 29514236 176626944    0    0   497  2164 13941 12705 14  1 82  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 484400 2605484 29515144 176627344    0    0   479  2886 14248 13044 14  1 82  3  0	
 5  1 484400 2603888 29516104 176627376    0    0   464  3191 11285 11574  9  1 88  3  0	
 7  1 484400 2600300 29517092 176627664    0    0   419  2146 13141 12379 12  1 85  3  0	
 4  1 484400 2595428 29518012 176627808    0    0   454  3919 15188 14269 15  1 81  3  0	
12  1 484400 2594120 29518288 176628096    0    0   122  9247 16080 13551 15  1 82  3  0	
 3  1 484400 2590296 29518476 176628112    0    0   134  2526 13716 13322 15  1 82  3  0	
10  1 484400 2587720 29518712 176628352    0    0   121  4301 14189 14084 15  1 82  2  0	
 6  1 484400 2578000 29518832 176628416    0    0    65  2600 12505 11916 14  1 83  3  0	
 4  0 484400 2574452 29519064 176628544    0    0   114  2719 14891 13731 16  1 81  3  0	
 3  2 484400 2576004 29519556 176628528    0    0   260  3206 14626 13818 15  1 81  3  0	
 5  1 484400 2577804 29520064 176628800    0    0   245  2400 11617 11502 10  1 86  3  0	
 5  1 484400 2568836 29520820 176628864    0    0   350  2887 12597 11982 12  1 84  3  0	
 4  1 484400 2566884 29521772 176629344    0    0   473  2614 12766 12387 13  1 84  3  0	
 4  1 484400 2563628 29522540 176629424    0    0   339  3296 15342 13664 16  1 80  3  0	
 5  1 484400 2561732 29523416 176629456    0    0   390  1994 12423 12172 10  1 87  3  0	
 7  1 484400 2560780 29524428 176629408    0    0   514  2478 13532 12763 13  1 83  3  0	
 0  1 484400 2558800 29525372 176629568    0    0   452  3989 16197 13770 13  2 82  3  0	
 4  1 484400 2555456 29526400 176629856    0    0   478  2552 15576 14065 17  1 80  3  0	
 9  1 484400 2582180 29527320 176630064    0    0   409  4303 15954 14634 16  1 80  3  0	
 6  1 484400 2570156 29528352 176630160    0    0   517  2610 14171 13043 12  1 84  3  0	
31  1 484400 2572864 29529436 176630144    0    0   511  2384 15042 13393 17  1 80  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484400 2575448 29529680 176631552    0    0   130  7929 14724 13210 13  1 85  1  0	
 1  0 484400 2574964 29529680 176631520    0    0     0  2476 11923 11716 12  1 87  0  0	
 8  0 484400 2573988 29529680 176631696    0    0     0  2228 12717 11917 15  1 84  0  0	
 5  0 484400 2573008 29529680 176631904    0    0     0  2622 12268 12840 12  1 88  0  0	
 3  0 484400 2573088 29529680 176631936    0    0     0  2510 12986 12803 13  1 86  0  0	
13  1 484400 2572984 29529680 176632144    0    0     0  2478 13783 12976 14  1 85  0  0	
 3  0 484400 2574044 29529680 176632192    0    0     0  2600 12528 12266 14  1 85  0  0	
 7  0 484400 2570340 29529680 176632224    0    0     0  2788 13072 12396 14  1 85  0  0	
 4  0 484400 2566752 29529680 176632688    0    0     0  2545 13083 12270 14  1 85  0  0	
 2  0 484400 2567252 29529680 176632960    0    0     0  2924 12389 12068 13  1 86  0  0	
 3  0 484400 2564920 29529680 176633104    0    0     0  3263 12779 12160 14  1 85  0  0	
15  0 484400 2527340 29529680 176633152    0    0     0  2256 12315 11665 13  1 86  0  0	
 2  0 484400 2518040 29529680 176633264    0    0     0  2572 11337 11234 12  1 87  0  0	
 1  0 484400 2514188 29529680 176635440    0    0     0  3629 12619 12371 12  1 87  0  0	
 4  0 484400 2513780 29529680 176635584    0    0     0  2510 13239 12435 16  1 83  0  0	
 6  0 484400 2513868 29529680 176635888    0    0     0  3280 11392 11598 11  1 89  0  0	
 7  0 484400 2510344 29529680 176636992    0    0     0  2728 13346 13124 14  1 86  0  0	
 7  0 484400 2515400 29529680 176637024    0    0     0  2534 13827 13392 15  1 84  0  0	
11  2 484400 2500112 29530116 176637296    0    0   207  3565 16273 14464 19  2 78  2  0	
 4  1 484400 2498204 29531216 176637216    0    0   494  2849 14181 13491 13  1 83  3  0	
 1  1 484400 2479740 29532000 176638112    0    0   361  2670 13350 13016 12  1 84  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 484400 2475368 29532880 176638528    0    0   406  3602 13866 13043 15  1 82  3  0	
 8  2 484400 2472184 29533968 176639200    0    0   517  3272 13609 13334 13  1 84  3  0	
 2  1 484400 2467784 29534928 176639712    0    0   479  2370 14258 13528 15  1 82  3  0	
 7  1 484400 2465612 29535756 176640512    0    0   382  4370 13848 13022 14  1 83  3  0	
 2  1 484400 2459236 29536776 176641264    0    0   501  3070 13408 13330 12  1 85  3  0	
 7  2 484400 2454880 29537672 176641328    0    0   410  2959 14018 12785 15  1 81  3  0	
10  1 484400 2446188 29538604 176641920    0    0   469  3126 14388 13535 13  1 83  3  0	
10  1 484400 2445244 29539700 176642016    0    0   586  2696 13867 13190 14  1 82  3  0	
 9  1 484400 2444840 29540720 176642352    0    0   499  2951 13986 12618 14  1 82  3  0	
 8  0 484400 2440076 29541704 176643088    0    0   475  3112 15385 12984 12  2 83  3  0	
13  1 484400 2499420 29542768 176643248    0    0   522  3669 13186 12945 11  1 85  3  0	
 5  1 484400 2494664 29543740 176643472    0    0   491  3078 16546 15750 17  1 80  3  0	
14  1 484400 2490112 29544708 176643680    0    0   451  2715 14738 14669 13  1 84  3  0	
 5  1 484400 2485264 29545636 176644160    0    0   458  4607 18017 16442 20  1 77  3  0	
 4  1 484400 2478624 29546736 176644320    0    0   508  6969 18422 14992 17  1 79  3  0	
 1  1 484400 2478720 29546920 176645072    0    0   106  3980 13448 12862 14  1 82  3  0	
14  2 484400 2476540 29547048 176644992    0    0    60  2658 16144 13410 25  1 72  3  0	
 1  1 484400 2475868 29547296 176645568    0    0   103  1467 11791 10053 16  0 81  3  0	
 2  1 484400 2476756 29547600 176645440    0    0   148  1412 3682 4517  0  0 97  3  0	
 1  1 484400 2480636 29548284 176645408    0    0   335   886 4411 5101  0  0 97  3  0	
 1  1 484400 2484884 29549276 176645632    0    0   500   738 4339 5328  0  0 97  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 484400 2483492 29550452 176645600    0    0   528   942 4888 5988  0  0 96  3  0	
 1  1 484400 2482820 29551364 176645808    0    0   417   866 4951 6158  0  0 96  3  0	
 1  1 484400 2476340 29552432 176646000    0    0   513  1541 5039 6184  1  0 96  3  0	
 1  1 484400 2440988 29553340 176646400    0    0   434  1554 5690 6145  1  0 96  3  0	
 1  1 484400 2463848 29554452 176646240    0    0   504  1910 4790 5860  0  0 97  3  0	
 1  1 484400 2535696 29555528 176646432    0    0   529   864 5673 7132  0  0 96  3  0	
 1  1 484400 2537068 29556488 176646480    0    0   468   884 6134 6867  1  0 96  3  0	
 2  1 484400 2510900 29557508 176647200    0    0   441  2067 6301 7207  3  0 94  3  0	
 2  1 484400 2513220 29558392 176647136    0    0   432   870 5157 5781  0  0 97  3  0	
 1  1 484400 2511656 29559164 176647168    0    0   350  1972 4007 5409  0  0 97  3  0	
 2  1 484400 2505748 29559828 176647312    0    0   299   676 5935 7152  1  0 96  3  0	
 1  1 484400 2504780 29560328 176647536    0    0   216  5023 6499 6079  0  0 96  3  0	
 0  1 484400 2486368 29560376 176647600    0    0    28  1767 5298 6246  1  0 95  3  0	
 1  1 484400 2484388 29560504 176647728    0    0    50  1462 4219 5370  0  0 96  3  0	
 0  1 484400 2487584 29560808 176647840    0    0   152   724 3963 4568  0  0 97  2  0	
 3  1 484400 2485804 29561128 176648048    0    0   165   982 5691 7173  1  1 95  3  0	
 0  1 484400 2478492 29562100 176648480    0    0   518   942 4221 5813  0  0 97  3  0	
 2  1 484400 2473440 29563076 176647968    0    0   396  1310 5981 7159  3  0 94  3  0	
