procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18874320 970144 39448668    0    0     0     4 2729 4743  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18873804 970144 39448672    0    0     0    40 2622 4570  0  0 100  0
 0  0  48160 18873840 970144 39448672    0    0     0     4 2686 4717  0  0 100  0
 1  0  48160 18873564 970144 39448672    0    0     0     6 2864 5178  0  0 100  0
 0  0  48160 18873844 970144 39448672    0    0     0    40 1880 3936  0  0 100  0
 0  0  48160 18874128 970144 39448672    0    0     0     4 1910 4186  0  0 100  0
 0  0  48160 18874380 970144 39448680    0    0     0    46 1855 4073  0  0 100  0
 1  0  48160 18874436 970144 39448680    0    0     0     4 1759 3828  0  0 100  0
 0  0  48160 18874784 970144 39448684    0    0     0     6 1847 4082  0  0 100  0
 0  0  48160 18869564 970144 39451636    0    0     0    46 9209 4391  2  0 97  0
 2  0  48160 18869460 970144 39452136    0    0     0     4 1907 4137  0  0 100  0
 1  0  48160 18869416 970144 39452140    0    0     0    66 1831 4015  0  0 100  0
 0  0  48160 18869364 970144 39452140    0    0     0     4 1884 4102  0  0 100  0
 0  0  48160 18868148 970144 39452148    0    0     0     6 1884 4080  0  0 100  0
 0  0  48160 18868244 970144 39452152    0    0     0    60 1805 3957  0  0 100  0
 1  0  48160 18868324 970144 39452152    0    0     0     4 1796 3934  0  0 100  0
 0  0  48160 18868612 970144 39452164    0    0     0     2 1818 3912  0  0 100  0
 0  0  48160 18869504 970144 39452168    0    0     0    50 1906 4137  0  0 100  0
 0  0  48160 18869668 970144 39452168    0    0     0     6 1962 4296  0  0 100  0
 1  0  48160 18869908 970144 39452168    0    0     0    50 1696 3701  0  0 100  0
 0  0  48160 18870048 970144 39452168    0    0     0     6 1937 4182  0  0 100  0
 0  0  48160 18870204 970144 39452176    0    0     0     2 1836 4093  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18870328 970144 39452176    0    0     0    46 1800 3950  0  0 100  0
 1  0  48160 18870360 970144 39452180    0    0     0     6 1829 3983  0  0 100  0
 0  0  48160 18878032 970144 39443008    0    0     0  6516 2056 4506  1  0 99  0
 0  0  48160 18878268 970144 39442332    0    0     0     6 1964 4128  0  0 100  0
 0  0  48160 18878560 970144 39442336    0    0     0     2 1846 3963  0  0 100  0
 1  0  48160 18878724 970144 39442468    0    0     0   178 1836 4010  0  0 100  0
 0  0  48160 18878804 970144 39442468    0    0     0     6 1913 4101  0  0 100  0
 1  0  48160 18878672 970144 39442468    0    0     0    42 2011 4183  0  0 100  0
 0  0  48160 18878928 970144 39442472    0    0     0    30 1955 4260  0  0 100  0
 1  0  48160 18878976 970144 39442472    0    0     0   116 2555 5359  0  0 100  0
 0  0  48160 18879000 970144 39442476    0    0     0   112 3058 6186  0  0 100  0
 0  0  48160 18878796 970144 39442608    0    0     0    86 2335 5047  0  0 100  0
 0  0  48160 18878920 970144 39442608    0    0     0     0 1835 4018  0  0 100  0
 1  0  48160 18878532 970144 39442612    0    0     0    52 2547 5034  0  0 100  0
 0  0  48160 18878484 970144 39442616    0    0     0   122 2262 4775  0  0 100  0
 0  0  48160 18878580 970144 39442616    0    0     0    46 2137 4582  0  0 100  0
 0  0  48160 18878332 970144 39442748    0    0     0    80 2384 4980  0  0 100  0
 3  0  48160 18878428 970144 39442756    0    0     0    24 2159 4572  0  0 100  0
 0  0  48160 18878780 970144 39442756    0    0     0    40 2173 4568  0  0 100  0
 0  0  48160 18878904 970144 39442756    0    0     0    50 2009 4188  0  0 100  0
 0  0  48160 18879084 970144 39442760    0    0     0    60 2146 4488  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  48160 18877644 970144 39442772    0    0     0   102 2343 4888  0  0 100  0
 0  0  48160 18877532 970144 39442772    0    0     0    28 2164 4560  0  0 100  0
 1  0  48160 18877444 970144 39442776    0    0     0    70 2419 4968  0  0 100  0
 0  0  48160 18877192 970144 39442920    0    0     0    92 2398 4645  0  0 100  0
 2  0  48160 18878004 970144 39442916    0    0     0    42 2266 4944  0  0 100  0
 0  0  48160 18878208 970144 39442920    0    0     0    94 2526 5322  0  0 99  0
 0  0  48160 18878316 970144 39442920    0    0     0    50 2084 4308  0  0 100  0
 0  0  48160 18878336 970144 39443052    0    0     0    70 2417 5006  0  0 100  0
 0  0  48160 18878432 970144 39443056    0    0     0    52 2217 4656  0  0 100  0
 0  0  48160 18878312 970144 39443056    0    0     0    48 2014 4481  0  0 100  0
 0  0  48160 18878520 970144 39443060    0    0     0    60 2113 4690  0  0 100  0
 0  0  48160 18878648 970144 39443060    0    0     0    30 1964 4220  0  0 100  0
 2  0  48160 18878980 970144 39443060    0    0     0    68 2316 4844  0  0 100  0
 0  0  48160 18878916 970144 39443060    0    0     0    50 2044 4336  0  0 100  0
 0  0  48160 18879236 970144 39443192    0    0     0    30 2282 4760  0  0 100  0
 0  0  48160 18878640 970144 39443196    0    0     0    90 2350 4931  0  0 100  0
 1  0  48160 18878648 970144 39443196    0    0     0    28 2113 4512  0  0 100  0
 0  0  48160 18878720 970144 39443196    0    0     0    62 2296 4957  0  0 100  0
 0  0  48160 18878648 970144 39443200    0    0     0    94 2151 4672  0  0 100  0
 0  0  48160 18878612 970144 39443328    0    0     0    46 2386 4961  0  0 100  0
